concept_id,concept_name,concept_code,vocabulary_id,drug_group
36230802,Tiamate Oral Product,1177910,RxNorm,diltiazem
19109587,Diltiazem 100 MG,439069,RxNorm,diltiazem
40035695,Diltiazem Extended Release Oral Tablet [Adizem],379782,RxNorm,diltiazem
42902684,Diltiazem Hydrochloride 5 MG/ML Prefilled Syringe [Cardizem],1359797,RxNorm,diltiazem
36216728,Diltiazem / Hydrochlorothiazide Pill,1151886,RxNorm,diltiazem
36229442,Cardizem Oral Product,1175760,RxNorm,diltiazem
36216726,Diltiazem / Enalapril Pill,1151884,RxNorm,diltiazem
19135003,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilacor],845197,RxNorm,diltiazem
40035698,Diltiazem Extended Release Oral Tablet [Calazem],379800,RxNorm,diltiazem
19015994,24 HR Diltiazem Hydrochloride 200 MG Extended Release Oral Capsule [Tildiem LA],152543,RxNorm,diltiazem
40156945,Diltiazem Extended Release Oral Capsule [Dilacor],831223,RxNorm,diltiazem
1328713,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG Extended Release Oral Tablet,833237,RxNorm,diltiazem
1328742,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG Extended Release Oral Tablet [Teczem],846148,RxNorm,diltiazem
40034888,Diltiazem / Enalapril Extended Release Oral Tablet,372008,RxNorm,diltiazem
40034889,Diltiazem / Enalapril Extended Release Oral Tablet [Teczem],370008,RxNorm,diltiazem
19103511,Diltiazem 180 MG / Enalapril 5 MG Oral Capsule,410743,RxNorm,diltiazem
40034890,Diltiazem / Enalapril Oral Capsule,439270,RxNorm,diltiazem
19135043,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tildiem LA],845242,RxNorm,diltiazem
19133609,Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule,830922,RxNorm,diltiazem
40035691,Diltiazem Extended Release Oral Capsule [Kentiazem],385968,RxNorm,diltiazem
19133637,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cartia],831242,RxNorm,diltiazem
19134680,Diltiazem 100 MG Extended Release Oral Capsule,844872,RxNorm,diltiazem
792882,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiadylt],1988312,RxNorm,diltiazem
1328743,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Diltzac],848524,RxNorm,diltiazem
1328659,Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule,831351,RxNorm,diltiazem
19135029,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Slozem],845228,RxNorm,diltiazem
19133585,12 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,830872,RxNorm,diltiazem
19054552,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Optil XL],227076,RxNorm,diltiazem
19017281,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Viazem XL],153458,RxNorm,diltiazem
19135046,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilzem XL],845245,RxNorm,diltiazem
19135745,24 HR Diltiazem Hydrochloride 100 MG Extended Release Oral Capsule,849868,RxNorm,diltiazem
792875,Diltiazem Extended Release Oral Capsule [Tiadylt],1988305,RxNorm,diltiazem
19017260,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Viazem XL],153457,RxNorm,diltiazem
19010267,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Slozem],108500,RxNorm,diltiazem
19133564,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Cardizem],830803,RxNorm,diltiazem
19134999,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac],845193,RxNorm,diltiazem
19135045,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Adizem-XL],845244,RxNorm,diltiazem
19026196,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Adizem-XL],202232,RxNorm,diltiazem
19134985,Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule [Cardizem],845178,RxNorm,diltiazem
40035264,Diltiazem Extended Release Oral Capsule [Slozem],379796,RxNorm,diltiazem
1328585,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule,831233,RxNorm,diltiazem
19135035,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Viazem XL],845234,RxNorm,diltiazem
19135062,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Optil XL],845261,RxNorm,diltiazem
792878,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Tiadylt],1988308,RxNorm,diltiazem
19016830,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Zemtard XL],153071,RxNorm,diltiazem
1328657,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Taztia],831349,RxNorm,diltiazem
19133629,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,831150,RxNorm,diltiazem
40110734,Diltiazem Extended Release Oral Capsule [Dilt],540620,RxNorm,diltiazem
19133574,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,830861,RxNorm,diltiazem
40035269,Diltiazem Extended Release Oral Capsule [Zemtard XL],379798,RxNorm,diltiazem
1328621,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tiazac],831323,RxNorm,diltiazem
19135017,Diltiazem Hydrochloride 200 MG Extended Release Oral Capsule,845214,RxNorm,diltiazem
19133632,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Diltia],831209,RxNorm,diltiazem
19026197,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilzem XL],202233,RxNorm,diltiazem
19133558,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule,830795,RxNorm,diltiazem
792881,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiadylt],1988311,RxNorm,diltiazem
19134995,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Diltia],845189,RxNorm,diltiazem
792890,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Tiadylt],1988324,RxNorm,diltiazem
19134984,Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule [Cardizem],845177,RxNorm,diltiazem
19054220,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Angitil XL],226540,RxNorm,diltiazem
1328653,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Dilt],831337,RxNorm,diltiazem
19135013,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Taztia],845207,RxNorm,diltiazem
19135007,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Diltia],845201,RxNorm,diltiazem
1328586,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac],831244,RxNorm,diltiazem
19017258,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Viazem XL],153455,RxNorm,diltiazem
1328655,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule,831339,RxNorm,diltiazem
1328614,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilt],831285,RxNorm,diltiazem
1328587,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Taztia],831248,RxNorm,diltiazem
19134982,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cardizem],845175,RxNorm,diltiazem
40102882,Diltiazem Extended Release Oral Capsule [Cartia],491097,RxNorm,diltiazem
1328613,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule,831274,RxNorm,diltiazem
1328615,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Tiazac],831296,RxNorm,diltiazem
1328589,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilt],831252,RxNorm,diltiazem
19135024,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Adizem-XL],845223,RxNorm,diltiazem
40035255,Diltiazem Extended Release Oral Capsule [Adizem-XL],379785,RxNorm,diltiazem
40156823,Diltiazem Extended Release Oral Capsule [Cardizem],830797,RxNorm,diltiazem
792884,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Tiadylt],1988316,RxNorm,diltiazem
19133655,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Diltzac],831319,RxNorm,diltiazem
19135038,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Viazem XL],845237,RxNorm,diltiazem
19133847,24 HR Diltiazem Hydrochloride 200 MG Extended Release Oral Capsule,833716,RxNorm,diltiazem
19135055,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Zemtard XL],845254,RxNorm,diltiazem
19135039,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Viazem XL],845238,RxNorm,diltiazem
19025437,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tildiem LA],201445,RxNorm,diltiazem
1328656,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Tiazac],831347,RxNorm,diltiazem
19133636,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Diltzac],831240,RxNorm,diltiazem
19017257,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Viazem XL],153454,RxNorm,diltiazem
19133630,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Diltzac],831172,RxNorm,diltiazem
19135008,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilacor],845202,RxNorm,diltiazem
19026191,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilzem XL],202224,RxNorm,diltiazem
19135012,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Tiazac],845206,RxNorm,diltiazem
19134994,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Taztia],845188,RxNorm,diltiazem
19133572,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cardizem],830847,RxNorm,diltiazem
19134245,Diltiazem Hydrochloride 200 MG Extended Release Oral Capsule [Tildiem LA],844425,RxNorm,diltiazem
19135746,Diltiazem Hydrochloride 100 MG Extended Release Oral Capsule,849869,RxNorm,diltiazem
19054333,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Zemtard XL],226712,RxNorm,diltiazem
40035266,Diltiazem Extended Release Oral Capsule [Tiazac],367127,RxNorm,diltiazem
19135034,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Zemtard XL],845233,RxNorm,diltiazem
19134979,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Cardizem],845172,RxNorm,diltiazem
19135004,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilt],845198,RxNorm,diltiazem
40132539,Diltiazem Extended Release Oral Capsule [Diltzac],629302,RxNorm,diltiazem
19134997,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilacor],845191,RxNorm,diltiazem
19010268,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Slozem],108501,RxNorm,diltiazem
792887,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tiadylt],1988319,RxNorm,diltiazem
40035268,Diltiazem Extended Release Oral Capsule [Viazem XL],379797,RxNorm,diltiazem
19133661,24 HR Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule [Tiazac],831360,RxNorm,diltiazem
19054331,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Zemtard XL],226710,RxNorm,diltiazem
19135056,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Zemtard XL],845255,RxNorm,diltiazem
1328583,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cartia],831226,RxNorm,diltiazem
19135065,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilcardia XL],845264,RxNorm,diltiazem
19133653,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Cartia],831309,RxNorm,diltiazem
1328591,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cartia],831255,RxNorm,diltiazem
1328561,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilt],831215,RxNorm,diltiazem
19026170,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Adizem-XL],202223,RxNorm,diltiazem
19135051,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilzem XL],845250,RxNorm,diltiazem
19133838,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Diltzac],833703,RxNorm,diltiazem
19134996,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilt],845190,RxNorm,diltiazem
19133584,12 HR Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule [Cardizem],830871,RxNorm,diltiazem
19054659,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilcardia XL],227166,RxNorm,diltiazem
19054553,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Optil XL],227077,RxNorm,diltiazem
19135057,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Zemtard XL],845256,RxNorm,diltiazem
19133659,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Diltzac],831345,RxNorm,diltiazem
19135050,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Adizem-XL],845249,RxNorm,diltiazem
19133560,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Cardizem],830798,RxNorm,diltiazem
792879,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Tiadylt],1988309,RxNorm,diltiazem
19133642,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Diltzac],831282,RxNorm,diltiazem
19133566,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule,830837,RxNorm,diltiazem
19133582,12 HR Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule,830869,RxNorm,diltiazem
792893,24 HR Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule [Tiadylt],1988330,RxNorm,diltiazem
1328654,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Cartia],831338,RxNorm,diltiazem
40035262,Diltiazem Extended Release Oral Capsule [Dilzem XL],379795,RxNorm,diltiazem
19135011,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Dilt],845205,RxNorm,diltiazem
19135054,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Angitil XL],845253,RxNorm,diltiazem
19134993,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Tiazac],845187,RxNorm,diltiazem
19135005,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Tiazac],845199,RxNorm,diltiazem
1328167,12 HR Diltiazem 300 MG Extended Release Oral Capsule,245227,RxNorm,diltiazem
19135047,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Adizem-XL],845246,RxNorm,diltiazem
792891,Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Tiadylt],1988325,RxNorm,diltiazem
19133570,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule,830845,RxNorm,diltiazem
19026194,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilzem XL],202230,RxNorm,diltiazem
19003886,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Adizem-XL],104406,RxNorm,diltiazem
19133839,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Diltzac],833704,RxNorm,diltiazem
1328590,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilacor],831254,RxNorm,diltiazem
19135010,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Taztia],845204,RxNorm,diltiazem
19135030,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Slozem],845229,RxNorm,diltiazem
19133657,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Cartia],831321,RxNorm,diltiazem
19135064,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilcardia XL],845263,RxNorm,diltiazem
1328620,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule,831313,RxNorm,diltiazem
19134980,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Cardizem],845173,RxNorm,diltiazem
792894,Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule [Tiadylt],1988331,RxNorm,diltiazem
19135006,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Taztia],845200,RxNorm,diltiazem
19134998,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cartia],845192,RxNorm,diltiazem
1328558,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Tiazac],831193,RxNorm,diltiazem
40156939,Diltiazem Extended Release Oral Capsule [Diltia],831208,RxNorm,diltiazem
19133647,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Diltia],831302,RxNorm,diltiazem
19010269,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Slozem],108502,RxNorm,diltiazem
1328652,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Taztia],831325,RxNorm,diltiazem
40035256,Diltiazem Extended Release Oral Capsule [Angitil XL],379788,RxNorm,diltiazem
40035263,Diltiazem Extended Release Oral Capsule [Optil XL],379778,RxNorm,diltiazem
19133638,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Diltia],831250,RxNorm,diltiazem
40035267,Diltiazem Extended Release Oral Capsule [Tildiem LA],379780,RxNorm,diltiazem
19013391,Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule [Kentiazem],151240,RxNorm,diltiazem
19135063,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilcardia XL],845262,RxNorm,diltiazem
19135036,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Viazem XL],845235,RxNorm,diltiazem
1328559,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Taztia],831196,RxNorm,diltiazem
19054332,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Zemtard XL],226711,RxNorm,diltiazem
1328660,24 HR Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule,831359,RxNorm,diltiazem
19133613,Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule,831022,RxNorm,diltiazem
19135037,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Viazem XL],845236,RxNorm,diltiazem
19133645,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Taztia],831300,RxNorm,diltiazem
19054219,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Angitil XL],226539,RxNorm,diltiazem
19135001,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Diltia],845195,RxNorm,diltiazem
19135009,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tiazac],845203,RxNorm,diltiazem
19017259,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Viazem XL],153456,RxNorm,diltiazem
19134981,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Cardizem],845174,RxNorm,diltiazem
19135028,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Slozem],845227,RxNorm,diltiazem
19133643,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Cartia],831288,RxNorm,diltiazem
19134551,Diltiazem 300 MG Extended Release Oral Capsule,844734,RxNorm,diltiazem
40035689,Diltiazem Extended Release Oral Capsule,374425,RxNorm,diltiazem
19054657,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilcardia XL],227164,RxNorm,diltiazem
792885,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Tiadylt],1988317,RxNorm,diltiazem
19133568,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Cardizem],830839,RxNorm,diltiazem
19133576,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],830863,RxNorm,diltiazem
19135048,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilzem XL],845247,RxNorm,diltiazem
19133840,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Diltzac],833705,RxNorm,diltiazem
19135000,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Taztia],845194,RxNorm,diltiazem
19135053,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Angitil XL],845252,RxNorm,diltiazem
792888,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tiadylt],1988320,RxNorm,diltiazem
19135743,12 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule,849861,RxNorm,diltiazem
19135002,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilt],845196,RxNorm,diltiazem
19134983,Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],845176,RxNorm,diltiazem
19026193,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Adizem-XL],202229,RxNorm,diltiazem
40035265,Diltiazem Extended Release Oral Capsule [Taztia],406247,RxNorm,diltiazem
19135061,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Optil XL],845260,RxNorm,diltiazem
19135014,Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule [Tiazac],845208,RxNorm,diltiazem
19133580,12 HR Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule [Cardizem],830867,RxNorm,diltiazem
40035260,Diltiazem Extended Release Oral Capsule [Dilcardia XL],379793,RxNorm,diltiazem
19133586,12 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],830873,RxNorm,diltiazem
19133578,12 HR Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule,830865,RxNorm,diltiazem
